rate_name,component,month,day_type,hour,value_usd_per_kwh,rate_lookup_id,source_value_name,sector
NBT26,generation,Jan,Weekday,18,0.098065,USCA-XXSD-NB26-0000,Jan Weekday HS18,All
NBT26,generation,Jan,Weekday,19,0.088746,USCA-XXSD-NB26-0000,Jan Weekday HS19,All
NBT26,generation,Jan,Weekday,20,0.087669,USCA-XXSD-NB26-0000,Jan Weekday HS20,All
NBT26,generation,Jan,Weekday,21,0.088297,USCA-XXSD-NB26-0000,Jan Weekday HS21,All
NBT26,generation,Jan,Weekday,22,0.091993,USCA-XXSD-NB26-0000,Jan Weekday HS22,All
NBT26,generation,Jan,Weekday,23,0.089653,USCA-XXSD-NB26-0000,Jan Weekday HS23,All
NBT26,generation,Jan,Weekend,0,0.087115,USCA-XXSD-NB26-0000,Jan Weekend HS0,All
NBT26,generation,Jan,Weekend,1,0.087709,USCA-XXSD-NB26-0000,Jan Weekend HS1,All
NBT26,generation,Jan,Weekend,2,0.08582,USCA-XXSD-NB26-0000,Jan Weekend HS2,All
NBT26,generation,Jan,Weekend,3,0.084591,USCA-XXSD-NB26-0000,Jan Weekend HS3,All
NBT26,generation,Jan,Weekend,4,0.08349,USCA-XXSD-NB26-0000,Jan Weekend HS4,All
NBT26,generation,Jan,Weekend,5,0.084578,USCA-XXSD-NB26-0000,Jan Weekend HS5,All
NBT26,generation,Jan,Weekend,6,0.087148,USCA-XXSD-NB26-0000,Jan Weekend HS6,All
NBT26,generation,Jan,Weekend,7,0.07884,USCA-XXSD-NB26-0000,Jan Weekend HS7,All
NBT26,generation,Jan,Weekend,8,0.065039,USCA-XXSD-NB26-0000,Jan Weekend HS8,All
NBT26,generation,Jan,Weekend,9,0.055379,USCA-XXSD-NB26-0000,Jan Weekend HS9,All
NBT26,generation,Jan,Weekend,10,0.053811,USCA-XXSD-NB26-0000,Jan Weekend HS10,All
NBT26,generation,Jan,Weekend,11,0.052555,USCA-XXSD-NB26-0000,Jan Weekend HS11,All
NBT26,generation,Jan,Weekend,12,0.052897,USCA-XXSD-NB26-0000,Jan Weekend HS12,All
NBT26,generation,Jan,Weekend,13,0.047929,USCA-XXSD-NB26-0000,Jan Weekend HS13,All
NBT26,generation,Jan,Weekend,14,0.051885,USCA-XXSD-NB26-0000,Jan Weekend HS14,All
NBT26,generation,Jan,Weekend,15,0.053747,USCA-XXSD-NB26-0000,Jan Weekend HS15,All
NBT26,generation,Jan,Weekend,16,0.078291,USCA-XXSD-NB26-0000,Jan Weekend HS16,All
NBT26,generation,Jan,Weekend,17,0.103274,USCA-XXSD-NB26-0000,Jan Weekend HS17,All
NBT26,generation,Jan,Weekend,18,0.092955,USCA-XXSD-NB26-0000,Jan Weekend HS18,All
NBT26,generation,Jan,Weekend,19,0.085931,USCA-XXSD-NB26-0000,Jan Weekend HS19,All
NBT26,generation,Jan,Weekend,20,0.084845,USCA-XXSD-NB26-0000,Jan Weekend HS20,All
NBT26,generation,Jan,Weekend,21,0.084078,USCA-XXSD-NB26-0000,Jan Weekend HS21,All
NBT26,generation,Jan,Weekend,22,0.087486,USCA-XXSD-NB26-0000,Jan Weekend HS22,All
NBT26,generation,Jan,Weekend,23,0.084263,USCA-XXSD-NB26-0000,Jan Weekend HS23,All
NBT26,generation,Feb,Weekday,0,0.087211,USCA-XXSD-NB26-0000,Feb Weekday HS0,All
NBT26,generation,Feb,Weekday,1,0.084694,USCA-XXSD-NB26-0000,Feb Weekday HS1,All
NBT26,generation,Feb,Weekday,2,0.08651,USCA-XXSD-NB26-0000,Feb Weekday HS2,All
NBT26,generation,Feb,Weekday,3,0.086651,USCA-XXSD-NB26-0000,Feb Weekday HS3,All
NBT26,generation,Feb,Weekday,4,0.088635,USCA-XXSD-NB26-0000,Feb Weekday HS4,All
NBT26,generation,Feb,Weekday,5,0.087078,USCA-XXSD-NB26-0000,Feb Weekday HS5,All
NBT26,generation,Feb,Weekday,6,0.083555,USCA-XXSD-NB26-0000,Feb Weekday HS6,All
NBT26,generation,Feb,Weekday,7,0.080407,USCA-XXSD-NB26-0000,Feb Weekday HS7,All
NBT26,generation,Feb,Weekday,8,0.061726,USCA-XXSD-NB26-0000,Feb Weekday HS8,All
NBT26,generation,Feb,Weekday,9,0.051618,USCA-XXSD-NB26-0000,Feb Weekday HS9,All
NBT26,generation,Feb,Weekday,10,0.048867,USCA-XXSD-NB26-0000,Feb Weekday HS10,All
NBT26,generation,Feb,Weekday,11,0.046968,USCA-XXSD-NB26-0000,Feb Weekday HS11,All
NBT26,generation,Feb,Weekday,12,0.043637,USCA-XXSD-NB26-0000,Feb Weekday HS12,All
NBT26,generation,Feb,Weekday,13,0.038952,USCA-XXSD-NB26-0000,Feb Weekday HS13,All
NBT26,generation,Feb,Weekday,14,0.032512,USCA-XXSD-NB26-0000,Feb Weekday HS14,All
NBT26,generation,Feb,Weekday,15,0.03066,USCA-XXSD-NB26-0000,Feb Weekday HS15,All
NBT26,generation,Feb,Weekday,16,0.06408,USCA-XXSD-NB26-0000,Feb Weekday HS16,All
NBT26,generation,Feb,Weekday,17,0.106246,USCA-XXSD-NB26-0000,Feb Weekday HS17,All
NBT26,generation,Feb,Weekday,18,0.091132,USCA-XXSD-NB26-0000,Feb Weekday HS18,All
NBT26,generation,Feb,Weekday,19,0.085484,USCA-XXSD-NB26-0000,Feb Weekday HS19,All
NBT26,generation,Feb,Weekday,20,0.085911,USCA-XXSD-NB26-0000,Feb Weekday HS20,All
NBT26,generation,Feb,Weekday,21,0.083049,USCA-XXSD-NB26-0000,Feb Weekday HS21,All
NBT26,generation,Feb,Weekday,22,0.090105,USCA-XXSD-NB26-0000,Feb Weekday HS22,All
NBT26,generation,Feb,Weekday,23,0.086358,USCA-XXSD-NB26-0000,Feb Weekday HS23,All
NBT26,generation,Feb,Weekend,0,0.0837,USCA-XXSD-NB26-0000,Feb Weekend HS0,All
NBT26,generation,Feb,Weekend,1,0.084721,USCA-XXSD-NB26-0000,Feb Weekend HS1,All
NBT26,generation,Feb,Weekend,2,0.08338,USCA-XXSD-NB26-0000,Feb Weekend HS2,All
NBT26,generation,Feb,Weekend,3,0.083224,USCA-XXSD-NB26-0000,Feb Weekend HS3,All
NBT26,generation,Feb,Weekend,4,0.082277,USCA-XXSD-NB26-0000,Feb Weekend HS4,All
NBT26,generation,Feb,Weekend,5,0.082089,USCA-XXSD-NB26-0000,Feb Weekend HS5,All
NBT26,generation,Feb,Weekend,6,0.078425,USCA-XXSD-NB26-0000,Feb Weekend HS6,All
NBT26,generation,Feb,Weekend,7,0.069307,USCA-XXSD-NB26-0000,Feb Weekend HS7,All
NBT26,generation,Feb,Weekend,8,0.047325,USCA-XXSD-NB26-0000,Feb Weekend HS8,All
NBT26,generation,Feb,Weekend,9,0.026768,USCA-XXSD-NB26-0000,Feb Weekend HS9,All
NBT26,generation,Feb,Weekend,10,0.026735,USCA-XXSD-NB26-0000,Feb Weekend HS10,All
NBT26,generation,Feb,Weekend,11,0.024482,USCA-XXSD-NB26-0000,Feb Weekend HS11,All
NBT26,generation,Feb,Weekend,12,0.024157,USCA-XXSD-NB26-0000,Feb Weekend HS12,All
NBT26,generation,Feb,Weekend,13,0.021857,USCA-XXSD-NB26-0000,Feb Weekend HS13,All
NBT26,generation,Feb,Weekend,14,0.021434,USCA-XXSD-NB26-0000,Feb Weekend HS14,All
NBT26,generation,Feb,Weekend,15,0.018795,USCA-XXSD-NB26-0000,Feb Weekend HS15,All
NBT26,generation,Feb,Weekend,16,0.05638,USCA-XXSD-NB26-0000,Feb Weekend HS16,All
NBT26,generation,Feb,Weekend,17,0.096896,USCA-XXSD-NB26-0000,Feb Weekend HS17,All
NBT26,generation,Feb,Weekend,18,0.099606,USCA-XXSD-NB26-0000,Feb Weekend HS18,All
NBT26,generation,Feb,Weekend,19,0.0881,USCA-XXSD-NB26-0000,Feb Weekend HS19,All
NBT26,generation,Feb,Weekend,20,0.08515,USCA-XXSD-NB26-0000,Feb Weekend HS20,All
NBT26,generation,Feb,Weekend,21,0.082132,USCA-XXSD-NB26-0000,Feb Weekend HS21,All
NBT26,generation,Feb,Weekend,22,0.083095,USCA-XXSD-NB26-0000,Feb Weekend HS22,All
NBT26,generation,Feb,Weekend,23,0.089704,USCA-XXSD-NB26-0000,Feb Weekend HS23,All
NBT26,generation,Mar,Weekday,0,0.072942,USCA-XXSD-NB26-0000,Mar Weekday HS0,All
NBT26,generation,Mar,Weekday,1,0.069432,USCA-XXSD-NB26-0000,Mar Weekday HS1,All
NBT26,generation,Mar,Weekday,2,0.065563,USCA-XXSD-NB26-0000,Mar Weekday HS2,All
NBT26,generation,Mar,Weekday,3,0.064982,USCA-XXSD-NB26-0000,Mar Weekday HS3,All
NBT26,generation,Mar,Weekday,4,0.066131,USCA-XXSD-NB26-0000,Mar Weekday HS4,All
NBT26,generation,Mar,Weekday,5,0.069222,USCA-XXSD-NB26-0000,Mar Weekday HS5,All
NBT26,generation,Mar,Weekday,6,0.071449,USCA-XXSD-NB26-0000,Mar Weekday HS6,All
NBT26,generation,Mar,Weekday,7,0.06454,USCA-XXSD-NB26-0000,Mar Weekday HS7,All
NBT26,generation,Mar,Weekday,8,0.045923,USCA-XXSD-NB26-0000,Mar Weekday HS8,All
NBT26,generation,Mar,Weekday,9,0.021434,USCA-XXSD-NB26-0000,Mar Weekday HS9,All
NBT26,generation,Mar,Weekday,10,0.016923,USCA-XXSD-NB26-0000,Mar Weekday HS10,All
NBT26,generation,Mar,Weekday,11,0.015751,USCA-XXSD-NB26-0000,Mar Weekday HS11,All
NBT26,generation,Mar,Weekday,12,0.016005,USCA-XXSD-NB26-0000,Mar Weekday HS12,All
NBT26,generation,Mar,Weekday,13,0.011977,USCA-XXSD-NB26-0000,Mar Weekday HS13,All
NBT26,generation,Mar,Weekday,14,0.010416,USCA-XXSD-NB26-0000,Mar Weekday HS14,All
NBT26,generation,Mar,Weekday,15,0.011533,USCA-XXSD-NB26-0000,Mar Weekday HS15,All
NBT26,generation,Mar,Weekday,16,0.022442,USCA-XXSD-NB26-0000,Mar Weekday HS16,All
NBT26,generation,Mar,Weekday,17,0.055682,USCA-XXSD-NB26-0000,Mar Weekday HS17,All
NBT26,generation,Mar,Weekday,18,0.08018,USCA-XXSD-NB26-0000,Mar Weekday HS18,All
NBT26,generation,Mar,Weekday,19,0.079117,USCA-XXSD-NB26-0000,Mar Weekday HS19,All
NBT26,generation,Mar,Weekday,20,0.07423,USCA-XXSD-NB26-0000,Mar Weekday HS20,All
NBT26,generation,Mar,Weekday,21,0.07138,USCA-XXSD-NB26-0000,Mar Weekday HS21,All
NBT26,generation,Mar,Weekday,22,0.0674,USCA-XXSD-NB26-0000,Mar Weekday HS22,All
NBT26,generation,Mar,Weekday,23,0.068997,USCA-XXSD-NB26-0000,Mar Weekday HS23,All
NBT26,generation,Mar,Weekend,0,0.066161,USCA-XXSD-NB26-0000,Mar Weekend HS0,All
NBT26,generation,Mar,Weekend,1,0.067403,USCA-XXSD-NB26-0000,Mar Weekend HS1,All
NBT26,generation,Mar,Weekend,2,0.068719,USCA-XXSD-NB26-0000,Mar Weekend HS2,All
NBT26,generation,Mar,Weekend,3,0.070252,USCA-XXSD-NB26-0000,Mar Weekend HS3,All
NBT26,generation,Mar,Weekend,4,0.069248,USCA-XXSD-NB26-0000,Mar Weekend HS4,All
NBT26,generation,Mar,Weekend,5,0.069209,USCA-XXSD-NB26-0000,Mar Weekend HS5,All
NBT26,generation,Mar,Weekend,6,0.066733,USCA-XXSD-NB26-0000,Mar Weekend HS6,All
NBT26,generation,Mar,Weekend,7,0.060302,USCA-XXSD-NB26-0000,Mar Weekend HS7,All
NBT26,generation,Mar,Weekend,8,0.006254,USCA-XXSD-NB26-0000,Mar Weekend HS8,All
NBT26,generation,Mar,Weekend,9,0.001806,USCA-XXSD-NB26-0000,Mar Weekend HS9,All
NBT26,generation,Mar,Weekend,10,0.00457,USCA-XXSD-NB26-0000,Mar Weekend HS10,All
NBT26,generation,Mar,Weekend,11,0.002826,USCA-XXSD-NB26-0000,Mar Weekend HS11,All
NBT26,generation,Mar,Weekend,12,0.000609,USCA-XXSD-NB26-0000,Mar Weekend HS12,All
NBT26,generation,Mar,Weekend,13,0.000594,USCA-XXSD-NB26-0000,Mar Weekend HS13,All
NBT26,generation,Mar,Weekend,14,0.0,USCA-XXSD-NB26-0000,Mar Weekend HS14,All
NBT26,generation,Mar,Weekend,15,0.003751,USCA-XXSD-NB26-0000,Mar Weekend HS15,All
NBT26,generation,Mar,Weekend,16,0.016194,USCA-XXSD-NB26-0000,Mar Weekend HS16,All
NBT26,generation,Mar,Weekend,17,0.031105,USCA-XXSD-NB26-0000,Mar Weekend HS17,All
NBT26,generation,Mar,Weekend,18,0.069955,USCA-XXSD-NB26-0000,Mar Weekend HS18,All
NBT26,generation,Mar,Weekend,19,0.072519,USCA-XXSD-NB26-0000,Mar Weekend HS19,All
NBT26,generation,Mar,Weekend,20,0.070148,USCA-XXSD-NB26-0000,Mar Weekend HS20,All
NBT26,generation,Mar,Weekend,21,0.069687,USCA-XXSD-NB26-0000,Mar Weekend HS21,All
NBT26,generation,Mar,Weekend,22,0.067888,USCA-XXSD-NB26-0000,Mar Weekend HS22,All
NBT26,generation,Mar,Weekend,23,0.064196,USCA-XXSD-NB26-0000,Mar Weekend HS23,All
NBT26,generation,Apr,Weekday,0,0.073127,USCA-XXSD-NB26-0000,Apr Weekday HS0,All
NBT26,generation,Apr,Weekday,1,0.071043,USCA-XXSD-NB26-0000,Apr Weekday HS1,All
NBT26,generation,Apr,Weekday,2,0.075999,USCA-XXSD-NB26-0000,Apr Weekday HS2,All
NBT26,generation,Apr,Weekday,3,0.073604,USCA-XXSD-NB26-0000,Apr Weekday HS3,All
NBT26,generation,Apr,Weekday,4,0.072572,USCA-XXSD-NB26-0000,Apr Weekday HS4,All
NBT26,generation,Apr,Weekday,5,0.075599,USCA-XXSD-NB26-0000,Apr Weekday HS5,All
NBT26,generation,Apr,Weekday,6,0.067171,USCA-XXSD-NB26-0000,Apr Weekday HS6,All
NBT26,generation,Apr,Weekday,7,0.054033,USCA-XXSD-NB26-0000,Apr Weekday HS7,All
NBT26,generation,Apr,Weekday,8,0.012223,USCA-XXSD-NB26-0000,Apr Weekday HS8,All
NBT26,generation,Apr,Weekday,9,0.004745,USCA-XXSD-NB26-0000,Apr Weekday HS9,All
NBT26,generation,Apr,Weekday,10,0.007856,USCA-XXSD-NB26-0000,Apr Weekday HS10,All
NBT26,generation,Apr,Weekday,11,0.006946,USCA-XXSD-NB26-0000,Apr Weekday HS11,All
NBT26,generation,Apr,Weekday,12,0.004055,USCA-XXSD-NB26-0000,Apr Weekday HS12,All
NBT26,generation,Apr,Weekday,13,0.001443,USCA-XXSD-NB26-0000,Apr Weekday HS13,All
NBT26,generation,Apr,Weekday,14,0.000599,USCA-XXSD-NB26-0000,Apr Weekday HS14,All
NBT26,generation,Apr,Weekday,15,0.000124,USCA-XXSD-NB26-0000,Apr Weekday HS15,All
NBT26,generation,Apr,Weekday,16,0.000756,USCA-XXSD-NB26-0000,Apr Weekday HS16,All
NBT26,generation,Apr,Weekday,17,0.004565,USCA-XXSD-NB26-0000,Apr Weekday HS17,All
NBT26,generation,Apr,Weekday,18,0.072585,USCA-XXSD-NB26-0000,Apr Weekday HS18,All
NBT26,generation,Apr,Weekday,19,0.072367,USCA-XXSD-NB26-0000,Apr Weekday HS19,All
NBT26,generation,Apr,Weekday,20,0.071607,USCA-XXSD-NB26-0000,Apr Weekday HS20,All
NBT26,generation,Apr,Weekday,21,0.070149,USCA-XXSD-NB26-0000,Apr Weekday HS21,All
NBT26,generation,Apr,Weekday,22,0.067566,USCA-XXSD-NB26-0000,Apr Weekday HS22,All
NBT26,generation,Apr,Weekday,23,0.073733,USCA-XXSD-NB26-0000,Apr Weekday HS23,All
NBT26,generation,Apr,Weekend,0,0.063637,USCA-XXSD-NB26-0000,Apr Weekend HS0,All
NBT26,generation,Apr,Weekend,1,0.064342,USCA-XXSD-NB26-0000,Apr Weekend HS1,All
NBT26,generation,Apr,Weekend,2,0.07137,USCA-XXSD-NB26-0000,Apr Weekend HS2,All
NBT26,generation,Apr,Weekend,3,0.075534,USCA-XXSD-NB26-0000,Apr Weekend HS3,All
NBT26,generation,Apr,Weekend,4,0.071918,USCA-XXSD-NB26-0000,Apr Weekend HS4,All
NBT26,generation,Apr,Weekend,5,0.07303,USCA-XXSD-NB26-0000,Apr Weekend HS5,All
NBT26,generation,Apr,Weekend,6,0.066399,USCA-XXSD-NB26-0000,Apr Weekend HS6,All
NBT26,generation,Apr,Weekend,7,0.044459,USCA-XXSD-NB26-0000,Apr Weekend HS7,All
NBT26,generation,Apr,Weekend,8,0.001525,USCA-XXSD-NB26-0000,Apr Weekend HS8,All
NBT26,generation,Apr,Weekend,9,0.001775,USCA-XXSD-NB26-0000,Apr Weekend HS9,All
NBT26,generation,Apr,Weekend,10,0.007402,USCA-XXSD-NB26-0000,Apr Weekend HS10,All
NBT26,generation,Apr,Weekend,11,0.004373,USCA-XXSD-NB26-0000,Apr Weekend HS11,All
NBT26,generation,Apr,Weekend,12,0.00072,USCA-XXSD-NB26-0000,Apr Weekend HS12,All
NBT26,generation,Apr,Weekend,13,0.0,USCA-XXSD-NB26-0000,Apr Weekend HS13,All
NBT26,generation,Apr,Weekend,14,0.0,USCA-XXSD-NB26-0000,Apr Weekend HS14,All
NBT26,generation,Apr,Weekend,15,0.0,USCA-XXSD-NB26-0000,Apr Weekend HS15,All
NBT26,generation,Apr,Weekend,16,0.0,USCA-XXSD-NB26-0000,Apr Weekend HS16,All
NBT26,generation,Apr,Weekend,17,0.002627,USCA-XXSD-NB26-0000,Apr Weekend HS17,All
NBT26,generation,Apr,Weekend,18,0.067669,USCA-XXSD-NB26-0000,Apr Weekend HS18,All
NBT26,generation,Apr,Weekend,19,0.077363,USCA-XXSD-NB26-0000,Apr Weekend HS19,All
NBT26,generation,Apr,Weekend,20,0.065678,USCA-XXSD-NB26-0000,Apr Weekend HS20,All
NBT26,generation,Apr,Weekend,21,0.066559,USCA-XXSD-NB26-0000,Apr Weekend HS21,All
NBT26,generation,Apr,Weekend,22,0.065205,USCA-XXSD-NB26-0000,Apr Weekend HS22,All
NBT26,generation,Apr,Weekend,23,0.067307,USCA-XXSD-NB26-0000,Apr Weekend HS23,All
NBT26,generation,May,Weekday,0,0.076086,USCA-XXSD-NB26-0000,May Weekday HS0,All
NBT26,generation,May,Weekday,1,0.072081,USCA-XXSD-NB26-0000,May Weekday HS1,All
NBT26,generation,May,Weekday,2,0.074545,USCA-XXSD-NB26-0000,May Weekday HS2,All
NBT26,generation,May,Weekday,3,0.078874,USCA-XXSD-NB26-0000,May Weekday HS3,All
NBT26,generation,May,Weekday,4,0.079276,USCA-XXSD-NB26-0000,May Weekday HS4,All
NBT26,generation,May,Weekday,5,0.072949,USCA-XXSD-NB26-0000,May Weekday HS5,All
NBT26,generation,May,Weekday,6,0.064935,USCA-XXSD-NB26-0000,May Weekday HS6,All
NBT26,generation,May,Weekday,7,0.061039,USCA-XXSD-NB26-0000,May Weekday HS7,All
NBT26,generation,May,Weekday,8,0.022328,USCA-XXSD-NB26-0000,May Weekday HS8,All
NBT26,generation,May,Weekday,9,0.01181,USCA-XXSD-NB26-0000,May Weekday HS9,All
NBT26,generation,May,Weekday,10,0.012951,USCA-XXSD-NB26-0000,May Weekday HS10,All
NBT26,generation,May,Weekday,11,0.009804,USCA-XXSD-NB26-0000,May Weekday HS11,All
NBT26,generation,May,Weekday,12,0.00932,USCA-XXSD-NB26-0000,May Weekday HS12,All
NBT26,generation,May,Weekday,13,0.010304,USCA-XXSD-NB26-0000,May Weekday HS13,All
NBT26,generation,May,Weekday,14,0.008748,USCA-XXSD-NB26-0000,May Weekday HS14,All
NBT26,generation,May,Weekday,15,0.00834,USCA-XXSD-NB26-0000,May Weekday HS15,All
NBT26,generation,May,Weekday,16,0.011268,USCA-XXSD-NB26-0000,May Weekday HS16,All
NBT26,generation,May,Weekday,17,0.031589,USCA-XXSD-NB26-0000,May Weekday HS17,All
NBT26,generation,May,Weekday,18,0.079269,USCA-XXSD-NB26-0000,May Weekday HS18,All
NBT26,generation,May,Weekday,19,0.08451,USCA-XXSD-NB26-0000,May Weekday HS19,All
NBT26,generation,May,Weekday,20,0.073731,USCA-XXSD-NB26-0000,May Weekday HS20,All
NBT26,generation,May,Weekday,21,0.072171,USCA-XXSD-NB26-0000,May Weekday HS21,All
NBT26,generation,May,Weekday,22,0.073531,USCA-XXSD-NB26-0000,May Weekday HS22,All
NBT26,generation,May,Weekday,23,0.074609,USCA-XXSD-NB26-0000,May Weekday HS23,All
NBT26,generation,May,Weekend,0,0.067349,USCA-XXSD-NB26-0000,May Weekend HS0,All
NBT26,generation,May,Weekend,1,0.068972,USCA-XXSD-NB26-0000,May Weekend HS1,All
NBT26,generation,May,Weekend,2,0.078746,USCA-XXSD-NB26-0000,May Weekend HS2,All
NBT26,generation,May,Weekend,3,0.080005,USCA-XXSD-NB26-0000,May Weekend HS3,All
NBT26,generation,May,Weekend,4,0.075073,USCA-XXSD-NB26-0000,May Weekend HS4,All
NBT26,generation,May,Weekend,5,0.068596,USCA-XXSD-NB26-0000,May Weekend HS5,All
NBT26,generation,May,Weekend,6,0.066631,USCA-XXSD-NB26-0000,May Weekend HS6,All
NBT26,generation,May,Weekend,7,0.031618,USCA-XXSD-NB26-0000,May Weekend HS7,All
NBT26,generation,May,Weekend,8,0.001891,USCA-XXSD-NB26-0000,May Weekend HS8,All
NBT26,generation,May,Weekend,9,0.004459,USCA-XXSD-NB26-0000,May Weekend HS9,All
NBT26,generation,May,Weekend,10,0.004213,USCA-XXSD-NB26-0000,May Weekend HS10,All
NBT26,generation,May,Weekend,11,0.004914,USCA-XXSD-NB26-0000,May Weekend HS11,All
NBT26,generation,May,Weekend,12,0.004438,USCA-XXSD-NB26-0000,May Weekend HS12,All
NBT26,generation,May,Weekend,13,0.003787,USCA-XXSD-NB26-0000,May Weekend HS13,All
NBT26,generation,May,Weekend,14,0.0,USCA-XXSD-NB26-0000,May Weekend HS14,All
NBT26,generation,May,Weekend,15,0.0,USCA-XXSD-NB26-0000,May Weekend HS15,All
NBT26,generation,May,Weekend,16,0.0,USCA-XXSD-NB26-0000,May Weekend HS16,All
NBT26,generation,May,Weekend,17,0.000633,USCA-XXSD-NB26-0000,May Weekend HS17,All
NBT26,generation,May,Weekend,18,0.056294,USCA-XXSD-NB26-0000,May Weekend HS18,All
NBT26,generation,May,Weekend,19,0.082698,USCA-XXSD-NB26-0000,May Weekend HS19,All
NBT26,generation,May,Weekend,20,0.075623,USCA-XXSD-NB26-0000,May Weekend HS20,All
NBT26,generation,May,Weekend,21,0.073472,USCA-XXSD-NB26-0000,May Weekend HS21,All
NBT26,generation,May,Weekend,22,0.073349,USCA-XXSD-NB26-0000,May Weekend HS22,All
NBT26,generation,May,Weekend,23,0.074792,USCA-XXSD-NB26-0000,May Weekend HS23,All
NBT26,generation,Jun,Weekday,0,0.074269,USCA-XXSD-NB26-0000,Jun Weekday HS0,All
NBT26,generation,Jun,Weekday,1,0.072218,USCA-XXSD-NB26-0000,Jun Weekday HS1,All
NBT26,generation,Jun,Weekday,2,0.069186,USCA-XXSD-NB26-0000,Jun Weekday HS2,All
NBT26,generation,Jun,Weekday,3,0.07237,USCA-XXSD-NB26-0000,Jun Weekday HS3,All
NBT26,generation,Jun,Weekday,4,0.070089,USCA-XXSD-NB26-0000,Jun Weekday HS4,All
NBT26,generation,Jun,Weekday,5,0.069092,USCA-XXSD-NB26-0000,Jun Weekday HS5,All
NBT26,generation,Jun,Weekday,6,0.065279,USCA-XXSD-NB26-0000,Jun Weekday HS6,All
NBT26,generation,Jun,Weekday,7,0.059607,USCA-XXSD-NB26-0000,Jun Weekday HS7,All
NBT26,generation,Jun,Weekday,8,0.041389,USCA-XXSD-NB26-0000,Jun Weekday HS8,All
NBT26,generation,Jun,Weekday,9,0.034757,USCA-XXSD-NB26-0000,Jun Weekday HS9,All
NBT26,generation,Jun,Weekday,10,0.032729,USCA-XXSD-NB26-0000,Jun Weekday HS10,All
NBT26,generation,Jun,Weekday,11,0.028239,USCA-XXSD-NB26-0000,Jun Weekday HS11,All
NBT26,generation,Jun,Weekday,12,0.02788,USCA-XXSD-NB26-0000,Jun Weekday HS12,All
NBT26,generation,Jun,Weekday,13,0.028766,USCA-XXSD-NB26-0000,Jun Weekday HS13,All
NBT26,generation,Jun,Weekday,14,0.032774,USCA-XXSD-NB26-0000,Jun Weekday HS14,All
NBT26,generation,Jun,Weekday,15,0.027245,USCA-XXSD-NB26-0000,Jun Weekday HS15,All
NBT26,generation,Jun,Weekday,16,0.030609,USCA-XXSD-NB26-0000,Jun Weekday HS16,All
NBT26,generation,Jun,Weekday,17,0.042889,USCA-XXSD-NB26-0000,Jun Weekday HS17,All
NBT26,generation,Jun,Weekday,18,0.085143,USCA-XXSD-NB26-0000,Jun Weekday HS18,All
NBT26,generation,Jun,Weekday,19,0.087481,USCA-XXSD-NB26-0000,Jun Weekday HS19,All
NBT26,generation,Jun,Weekday,20,0.083371,USCA-XXSD-NB26-0000,Jun Weekday HS20,All
NBT26,generation,Jun,Weekday,21,0.080033,USCA-XXSD-NB26-0000,Jun Weekday HS21,All
NBT26,generation,Jun,Weekday,22,0.074796,USCA-XXSD-NB26-0000,Jun Weekday HS22,All
NBT26,generation,Jun,Weekday,23,0.069175,USCA-XXSD-NB26-0000,Jun Weekday HS23,All
NBT26,generation,Jun,Weekend,0,0.070315,USCA-XXSD-NB26-0000,Jun Weekend HS0,All
NBT26,generation,Jun,Weekend,1,0.068271,USCA-XXSD-NB26-0000,Jun Weekend HS1,All
NBT26,generation,Jun,Weekend,2,0.068284,USCA-XXSD-NB26-0000,Jun Weekend HS2,All
NBT26,generation,Jun,Weekend,3,0.068651,USCA-XXSD-NB26-0000,Jun Weekend HS3,All
NBT26,generation,Jun,Weekend,4,0.065909,USCA-XXSD-NB26-0000,Jun Weekend HS4,All
NBT26,generation,Jun,Weekend,5,0.081987,USCA-XXSD-NB26-0000,Jun Weekend HS5,All
NBT26,generation,Jun,Weekend,6,0.068145,USCA-XXSD-NB26-0000,Jun Weekend HS6,All
NBT26,generation,Jun,Weekend,7,0.056294,USCA-XXSD-NB26-0000,Jun Weekend HS7,All
NBT26,generation,Jun,Weekend,8,0.017435,USCA-XXSD-NB26-0000,Jun Weekend HS8,All
NBT26,generation,Jun,Weekend,9,0.012918,USCA-XXSD-NB26-0000,Jun Weekend HS9,All
NBT26,generation,Jun,Weekend,10,0.017365,USCA-XXSD-NB26-0000,Jun Weekend HS10,All
NBT26,generation,Jun,Weekend,11,0.011007,USCA-XXSD-NB26-0000,Jun Weekend HS11,All
NBT26,generation,Jun,Weekend,12,0.012,USCA-XXSD-NB26-0000,Jun Weekend HS12,All
NBT26,generation,Jun,Weekend,13,0.006802,USCA-XXSD-NB26-0000,Jun Weekend HS13,All
NBT26,generation,Jun,Weekend,14,0.008566,USCA-XXSD-NB26-0000,Jun Weekend HS14,All
NBT26,generation,Jun,Weekend,15,0.008731,USCA-XXSD-NB26-0000,Jun Weekend HS15,All
NBT26,generation,Jun,Weekend,16,0.009594,USCA-XXSD-NB26-0000,Jun Weekend HS16,All
NBT26,generation,Jun,Weekend,17,0.020773,USCA-XXSD-NB26-0000,Jun Weekend HS17,All
NBT26,generation,Jun,Weekend,18,0.069273,USCA-XXSD-NB26-0000,Jun Weekend HS18,All
NBT26,generation,Jun,Weekend,19,0.09231,USCA-XXSD-NB26-0000,Jun Weekend HS19,All
NBT26,generation,Jun,Weekend,20,0.079939,USCA-XXSD-NB26-0000,Jun Weekend HS20,All
